datetime_utc,open,high,low,close,bid,ask,tick_volume,spread,real_volume
2024-06-20 12:00:00+00:00,158.145,158.192,158.077,158.096,159.313,159.315,962,0,0
2024-06-20 13:00:00+00:00,158.097,158.19,158.067,158.123,159.313,159.315,1746,0,0
2024-06-20 14:00:00+00:00,158.124,158.279,158.05,158.274,159.313,159.315,2135,0,0
2024-06-20 15:00:00+00:00,158.274,158.467,158.272,158.437,159.313,159.315,2566,0,0
2024-06-20 16:00:00+00:00,158.437,158.461,158.372,158.453,159.313,159.315,1748,1,0
2024-06-20 17:00:00+00:00,158.453,158.471,158.389,158.418,159.313,159.315,1300,1,0
2024-06-20 18:00:00+00:00,158.419,158.446,158.37,158.431,159.313,159.315,1763,0,0
2024-06-20 19:00:00+00:00,158.431,158.549,158.249,158.545,159.313,159.315,2745,0,0
2024-06-20 20:00:00+00:00,158.539,158.727,158.496,158.708,159.313,159.315,2648,0,0
2024-06-20 21:00:00+00:00,158.708,158.744,158.634,158.727,159.313,159.315,2226,0,0
2024-06-20 22:00:00+00:00,158.728,158.781,158.67,158.775,159.313,159.315,1693,0,0
2024-06-20 23:00:00+00:00,158.775,158.909,158.748,158.86,159.313,159.315,1334,0,0
2024-06-21 00:00:00+00:00,158.859,158.909,158.823,158.885,159.313,159.315,1205,1,0
2024-06-21 01:00:00+00:00,158.885,158.893,158.697,158.799,159.313,159.315,1349,1,0
2024-06-21 02:00:00+00:00,158.797,158.912,158.797,158.909,159.313,159.315,1084,0,0
2024-06-21 03:00:00+00:00,158.904,158.945,158.872,158.926,159.313,159.315,598,0,0
2024-06-21 04:00:00+00:00,158.923,158.933,158.861,158.903,159.313,159.315,216,2,0
2024-06-21 05:00:00+00:00,158.904,158.939,158.886,158.897,159.313,159.315,635,1,0
2024-06-21 06:00:00+00:00,158.897,158.949,158.818,158.936,159.313,159.315,1084,1,0
2024-06-21 07:00:00+00:00,158.936,159.124,158.901,159.105,159.313,159.315,1476,0,0
2024-06-21 08:00:00+00:00,159.105,159.115,158.907,158.961,159.313,159.315,1942,0,0
2024-06-21 09:00:00+00:00,158.961,158.977,158.826,158.954,159.313,159.315,1231,1,0
2024-06-21 10:00:00+00:00,158.955,158.963,158.872,158.886,159.313,159.315,782,1,0
2024-06-21 11:00:00+00:00,158.886,158.911,158.868,158.883,159.313,159.315,552,1,0
2024-06-21 12:00:00+00:00,158.882,158.965,158.817,158.949,159.313,159.315,958,1,0
2024-06-21 13:00:00+00:00,158.95,159.0,158.912,158.96,159.313,159.315,1903,0,0
2024-06-21 14:00:00+00:00,158.959,159.0,158.67,158.774,159.313,159.315,2898,0,0
2024-06-21 15:00:00+00:00,158.773,158.854,158.675,158.83,159.313,159.315,2189,0,0
2024-06-21 16:00:00+00:00,158.83,158.909,158.782,158.905,159.313,159.315,1758,0,0
2024-06-21 17:00:00+00:00,158.897,159.016,158.885,159.003,159.313,159.315,1485,1,0
2024-06-21 18:00:00+00:00,159.002,159.016,158.9,158.9,159.313,159.315,1242,0,0
2024-06-21 19:00:00+00:00,158.901,159.0,158.851,158.927,159.313,159.315,1933,1,0
2024-06-21 20:00:00+00:00,158.927,159.21,158.902,159.148,159.313,159.315,2664,0,0
2024-06-21 21:00:00+00:00,159.148,159.595,159.134,159.576,159.313,159.315,3095,0,0
2024-06-21 22:00:00+00:00,159.576,159.626,159.398,159.448,159.313,159.315,2538,0,0
2024-06-21 23:00:00+00:00,159.448,159.499,159.413,159.477,159.313,159.315,1433,1,0
2024-06-22 00:00:00+00:00,159.477,159.593,159.449,159.579,159.313,159.315,1373,0,0
2024-06-22 01:00:00+00:00,159.58,159.604,159.524,159.539,159.313,159.315,1244,0,0
2024-06-22 02:00:00+00:00,159.54,159.607,159.527,159.606,159.313,159.315,1388,0,0
2024-06-22 03:00:00+00:00,159.606,159.826,159.567,159.783,159.313,159.315,937,0,0
2024-06-24 04:00:00+00:00,159.76,159.769,159.615,159.704,159.313,159.315,299,13,0
2024-06-24 05:00:00+00:00,159.701,159.784,159.652,159.709,159.313,159.315,873,2,0
2024-06-24 06:00:00+00:00,159.716,159.906,159.683,159.898,159.313,159.315,1106,0,0
2024-06-24 07:00:00+00:00,159.902,159.928,159.779,159.796,159.313,159.315,1682,0,0
2024-06-24 08:00:00+00:00,159.796,159.822,159.645,159.691,159.313,159.315,2046,1,0
2024-06-24 09:00:00+00:00,159.692,159.739,159.641,159.706,159.313,159.315,1090,0,0
2024-06-24 10:00:00+00:00,159.706,159.743,159.618,159.7,159.313,159.315,937,0,0
2024-06-24 11:00:00+00:00,159.7,159.764,159.684,159.753,159.313,159.315,1177,0,0
2024-06-24 12:00:00+00:00,159.753,159.818,159.709,159.714,159.313,159.315,745,0,0
2024-06-24 13:00:00+00:00,159.714,159.765,159.668,159.675,159.313,159.315,1867,0,0
2024-06-24 14:00:00+00:00,159.675,159.732,159.648,159.687,159.313,159.315,1958,0,0
2024-06-24 15:00:00+00:00,159.687,159.787,159.664,159.787,159.313,159.315,1849,0,0
2024-06-24 16:00:00+00:00,159.787,159.806,159.591,159.641,159.313,159.315,2079,0,0
2024-06-24 17:00:00+00:00,159.641,159.645,158.737,159.508,159.313,159.315,3556,0,0
2024-06-24 18:00:00+00:00,159.507,159.571,159.342,159.463,159.313,159.315,2518,0,0
2024-06-24 19:00:00+00:00,159.465,159.552,159.346,159.393,159.313,159.315,2247,0,0
2024-06-24 20:00:00+00:00,159.392,159.509,159.324,159.446,159.313,159.315,2820,0,0
2024-06-24 21:00:00+00:00,159.446,159.737,159.373,159.722,159.313,159.315,2536,0,0
2024-06-24 22:00:00+00:00,159.72,159.756,159.632,159.712,159.313,159.315,1792,0,0
2024-06-24 23:00:00+00:00,159.712,159.756,159.638,159.732,159.313,159.315,1076,1,0
2024-06-25 00:00:00+00:00,159.732,159.736,159.683,159.708,159.313,159.315,1043,0,0
2024-06-25 01:00:00+00:00,159.708,159.711,159.541,159.634,159.313,159.315,1302,0,0
2024-06-25 02:00:00+00:00,159.634,159.718,159.617,159.642,159.313,159.315,1335,1,0
2024-06-25 03:00:00+00:00,159.646,159.656,159.571,159.604,159.313,159.315,636,0,0
2024-06-25 04:00:00+00:00,159.589,159.622,159.42,159.596,159.313,159.315,196,13,0
2024-06-25 05:00:00+00:00,159.585,159.645,159.548,159.642,159.313,159.315,1061,3,0
2024-06-25 06:00:00+00:00,159.643,159.705,159.617,159.698,159.313,159.315,993,1,0
2024-06-25 07:00:00+00:00,159.698,159.699,159.333,159.39,159.313,159.315,2060,0,0
2024-06-25 08:00:00+00:00,159.391,159.502,159.189,159.399,159.313,159.315,2771,0,0
2024-06-25 09:00:00+00:00,159.399,159.443,159.311,159.326,159.313,159.315,1778,0,0
2024-06-25 10:00:00+00:00,159.325,159.498,159.325,159.482,159.313,159.315,1327,0,0
2024-06-25 11:00:00+00:00,159.482,159.507,159.413,159.429,159.313,159.315,1012,0,0
2024-06-25 12:00:00+00:00,159.428,159.454,159.275,159.452,159.313,159.315,1321,0,0
2024-06-25 13:00:00+00:00,159.456,159.503,159.381,159.47,159.313,159.315,1595,1,0
2024-06-25 14:00:00+00:00,159.48,159.551,159.371,159.487,159.313,159.315,2183,0,0
2024-06-25 15:00:00+00:00,159.488,159.52,159.419,159.475,159.313,159.315,1649,1,0
2024-06-25 16:00:00+00:00,159.475,159.518,159.423,159.441,159.313,159.315,1405,1,0
2024-06-25 17:00:00+00:00,159.441,159.441,159.293,159.429,159.313,159.315,1603,0,0
2024-06-25 18:00:00+00:00,159.429,159.48,159.419,159.46,159.313,159.315,1374,0,0
2024-06-25 19:00:00+00:00,159.458,159.671,159.429,159.664,159.313,159.315,2183,1,0
2024-06-25 20:00:00+00:00,159.664,159.702,159.563,159.627,159.313,159.315,2310,0,0
2024-06-25 21:00:00+00:00,159.626,159.722,159.588,159.69,159.313,159.315,2622,0,0
2024-06-25 22:00:00+00:00,159.689,159.756,159.663,159.69,159.313,159.315,1492,0,0
2024-06-25 23:00:00+00:00,159.681,159.748,159.676,159.746,159.313,159.315,969,0,0
2024-06-26 00:00:00+00:00,159.746,159.746,159.652,159.731,159.313,159.315,1351,0,0
2024-06-26 01:00:00+00:00,159.731,159.731,159.667,159.67,159.313,159.315,1066,0,0
2024-06-26 02:00:00+00:00,159.671,159.671,159.604,159.621,159.313,159.315,1513,1,0
2024-06-26 03:00:00+00:00,159.621,159.699,159.62,159.679,159.313,159.315,447,0,0
2024-06-26 04:00:00+00:00,159.654,159.682,159.617,159.648,159.313,159.315,265,8,0
2024-06-26 05:00:00+00:00,159.64,159.671,159.607,159.671,159.313,159.315,627,0,0
2024-06-26 06:00:00+00:00,159.67,159.708,159.618,159.704,159.313,159.315,791,0,0
2024-06-26 07:00:00+00:00,159.705,159.759,159.666,159.719,159.313,159.315,1510,1,0
2024-06-26 08:00:00+00:00,159.719,159.897,159.694,159.78,159.313,159.315,1684,1,0
2024-06-26 09:00:00+00:00,159.782,159.875,159.752,159.838,159.313,159.315,1181,0,0
2024-06-26 10:00:00+00:00,159.84,159.876,159.783,159.836,159.313,159.315,793,1,0
2024-06-26 11:00:00+00:00,159.836,159.856,159.741,159.751,159.313,159.315,676,1,0
2024-06-26 12:00:00+00:00,159.752,159.833,159.75,159.816,159.313,159.315,888,0,0
2024-06-26 13:00:00+00:00,159.815,159.852,159.793,159.821,159.313,159.315,1556,1,0
2024-06-26 14:00:00+00:00,159.822,159.93,159.815,159.898,159.313,159.315,1565,0,0
2024-06-26 15:00:00+00:00,159.899,159.97,159.872,159.958,159.313,159.315,1253,1,0
2024-06-26 16:00:00+00:00,159.958,160.058,159.886,159.983,159.313,159.315,2138,0,0
2024-06-26 17:00:00+00:00,159.989,160.346,159.989,160.298,159.313,159.315,2855,0,0
2024-06-26 18:00:00+00:00,160.298,160.393,160.194,160.305,159.313,159.315,2968,0,0
2024-06-26 19:00:00+00:00,160.301,160.384,160.281,160.35,159.313,159.315,2506,0,0
2024-06-26 20:00:00+00:00,160.35,160.625,160.015,160.493,159.313,159.315,3940,0,0
2024-06-26 21:00:00+00:00,160.493,160.639,160.434,160.614,159.313,159.315,3358,0,0
2024-06-26 22:00:00+00:00,160.608,160.822,160.592,160.683,159.313,159.315,2449,0,0
2024-06-26 23:00:00+00:00,160.683,160.774,160.603,160.637,159.313,159.315,1941,0,0
2024-06-27 00:00:00+00:00,160.637,160.672,160.591,160.637,159.313,159.315,1630,0,0
2024-06-27 01:00:00+00:00,160.637,160.739,160.637,160.701,159.313,159.315,1292,1,0
2024-06-27 02:00:00+00:00,160.701,160.841,160.686,160.788,159.313,159.315,1141,0,0
2024-06-27 03:00:00+00:00,160.796,160.865,160.771,160.805,159.313,159.315,750,0,0
2024-06-27 04:00:00+00:00,160.768,160.786,160.695,160.759,159.313,159.315,300,16,0
2024-06-27 05:00:00+00:00,160.756,160.756,160.659,160.695,159.313,159.315,613,0,0
2024-06-27 06:00:00+00:00,160.694,160.704,160.586,160.627,159.313,159.315,984,0,0
2024-06-27 07:00:00+00:00,160.634,160.706,160.493,160.688,159.313,159.315,1837,0,0
2024-06-27 08:00:00+00:00,160.693,160.718,160.394,160.496,159.313,159.315,2021,1,0
2024-06-27 09:00:00+00:00,160.496,160.505,160.381,160.456,159.313,159.315,1546,0,0
2024-06-27 10:00:00+00:00,160.456,160.488,160.395,160.429,159.313,159.315,1092,1,0
2024-06-27 11:00:00+00:00,160.429,160.431,160.308,160.337,159.313,159.315,1404,1,0
2024-06-27 12:00:00+00:00,160.335,160.464,160.308,160.401,159.313,159.315,1457,0,0
2024-06-27 13:00:00+00:00,160.403,160.495,160.32,160.417,159.313,159.315,1678,0,0
2024-06-27 14:00:00+00:00,160.419,160.561,160.395,160.548,159.313,159.315,1908,0,0
2024-06-27 15:00:00+00:00,160.548,160.606,160.506,160.555,159.313,159.315,1359,1,0
2024-06-27 16:00:00+00:00,160.555,160.568,160.476,160.488,159.313,159.315,1217,1,0
2024-06-27 17:00:00+00:00,160.488,160.492,160.394,160.436,159.313,159.315,1161,1,0
2024-06-27 18:00:00+00:00,160.436,160.546,160.414,160.546,159.313,159.315,1585,1,0
2024-06-27 19:00:00+00:00,160.547,160.549,160.285,160.397,159.313,159.315,3136,0,0
2024-06-27 20:00:00+00:00,160.396,160.547,160.357,160.522,159.313,159.315,2650,0,0
2024-06-27 21:00:00+00:00,160.522,160.67,160.42,160.593,159.313,159.315,3024,0,0
2024-06-27 22:00:00+00:00,160.593,160.728,160.567,160.699,159.313,159.315,1888,0,0
2024-06-27 23:00:00+00:00,160.703,160.737,160.678,160.713,159.313,159.315,1048,1,0
2024-06-28 00:00:00+00:00,160.713,160.728,160.668,160.724,159.313,159.315,1356,1,0
2024-06-28 01:00:00+00:00,160.723,160.807,160.707,160.763,159.313,159.315,1204,0,0
2024-06-28 02:00:00+00:00,160.764,160.824,160.752,160.819,159.313,159.315,1586,0,0
2024-06-28 03:00:00+00:00,160.819,160.819,160.702,160.734,159.313,159.315,573,0,0
2024-06-28 04:00:00+00:00,160.749,160.761,160.677,160.733,159.313,159.315,394,18,0
2024-06-28 05:00:00+00:00,160.729,160.766,160.692,160.72,159.313,159.315,597,2,0
2024-06-28 06:00:00+00:00,160.719,160.756,160.64,160.704,159.313,159.315,846,2,0
2024-06-28 07:00:00+00:00,160.698,161.143,160.65,161.121,159.313,159.315,1323,0,0
2024-06-28 08:00:00+00:00,161.119,161.282,160.95,161.06,159.313,159.315,2995,0,0
2024-06-28 09:00:00+00:00,161.053,161.093,160.842,160.935,159.313,159.315,2502,0,0
2024-06-28 10:00:00+00:00,160.936,161.011,160.853,160.987,159.313,159.315,1499,1,0
2024-06-28 11:00:00+00:00,160.987,161.132,160.979,161.039,159.313,159.315,1396,0,0
2024-06-28 12:00:00+00:00,161.038,161.047,160.901,160.939,159.313,159.315,1605,0,0
2024-06-28 13:00:00+00:00,160.938,160.991,160.881,160.933,159.313,159.315,2019,0,0
2024-06-28 14:00:00+00:00,160.933,161.057,160.837,160.927,159.313,159.315,2567,1,0
2024-06-28 15:00:00+00:00,160.927,160.962,160.862,160.912,159.313,159.315,2154,0,0
2024-06-28 16:00:00+00:00,160.912,160.92,160.656,160.687,159.313,159.315,2399,0,0
2024-06-28 17:00:00+00:00,160.687,160.737,160.461,160.462,159.313,159.315,2275,0,0
2024-06-28 18:00:00+00:00,160.462,160.659,160.434,160.648,159.313,159.315,2053,0,0
