datetime_utc,open,high,low,close,bid,ask,tick_volume,spread,real_volume
2024-07-29 04:00:00+00:00,0.589,0.589,0.58852,0.58852,0.591,0.59101,8,40,0
2024-07-29 04:05:00+00:00,0.58852,0.58868,0.58852,0.58856,0.591,0.59101,15,40,0
2024-07-29 04:10:00+00:00,0.58858,0.58888,0.58851,0.58882,0.591,0.59101,19,40,0
2024-07-29 04:15:00+00:00,0.58904,0.58904,0.58881,0.58904,0.591,0.59101,8,22,0
2024-07-29 04:20:00+00:00,0.58904,0.58904,0.58879,0.58904,0.591,0.59101,12,22,0
2024-07-29 04:25:00+00:00,0.58904,0.58904,0.58881,0.58904,0.591,0.59101,6,22,0
2024-07-29 04:30:00+00:00,0.5889,0.58904,0.58882,0.58901,0.591,0.59101,14,22,0
2024-07-29 04:35:00+00:00,0.58901,0.58938,0.58887,0.58921,0.591,0.59101,46,22,0
2024-07-29 04:40:00+00:00,0.58921,0.58926,0.58899,0.58899,0.591,0.59101,25,21,0
2024-07-29 04:45:00+00:00,0.58899,0.58905,0.58894,0.58897,0.591,0.59101,23,21,0
2024-07-29 04:50:00+00:00,0.58898,0.58911,0.58892,0.58907,0.591,0.59101,23,21,0
2024-07-29 04:55:00+00:00,0.5891,0.58936,0.58901,0.58923,0.591,0.59101,47,21,0
2024-07-29 05:00:00+00:00,0.58924,0.58942,0.58905,0.5893,0.591,0.59101,66,8,0
2024-07-29 05:05:00+00:00,0.58929,0.58934,0.58924,0.58934,0.591,0.59101,28,9,0
2024-07-29 05:10:00+00:00,0.58934,0.5895,0.58933,0.58947,0.591,0.59101,47,8,0
2024-07-29 05:15:00+00:00,0.5895,0.58956,0.5894,0.5894,0.591,0.59101,49,5,0
2024-07-29 05:20:00+00:00,0.58939,0.5895,0.5893,0.58946,0.591,0.59101,54,5,0
2024-07-29 05:25:00+00:00,0.58946,0.58951,0.5894,0.58944,0.591,0.59101,55,5,0
2024-07-29 05:30:00+00:00,0.58941,0.58941,0.5892,0.58927,0.591,0.59101,70,5,0
2024-07-29 05:35:00+00:00,0.58927,0.58927,0.58912,0.58922,0.591,0.59101,55,5,0
2024-07-29 05:40:00+00:00,0.58922,0.5893,0.58918,0.58919,0.591,0.59101,59,5,0
2024-07-29 05:45:00+00:00,0.58918,0.58919,0.58894,0.58895,0.591,0.59101,58,5,0
2024-07-29 05:50:00+00:00,0.58895,0.58896,0.58875,0.5888,0.591,0.59101,58,5,0
2024-07-29 05:55:00+00:00,0.5888,0.5888,0.58867,0.58873,0.591,0.59101,85,5,0
2024-07-29 06:00:00+00:00,0.58874,0.58876,0.58861,0.58865,0.591,0.59101,64,5,0
2024-07-29 06:05:00+00:00,0.58864,0.5887,0.58864,0.58865,0.591,0.59101,40,5,0
2024-07-29 06:10:00+00:00,0.58865,0.58878,0.58865,0.58875,0.591,0.59101,46,5,0
2024-07-29 06:15:00+00:00,0.58875,0.58894,0.58875,0.58894,0.591,0.59101,66,5,0
2024-07-29 06:20:00+00:00,0.58894,0.5893,0.58892,0.58927,0.591,0.59101,111,5,0
2024-07-29 06:25:00+00:00,0.58927,0.58953,0.58925,0.58953,0.591,0.59101,98,5,0
2024-07-29 06:30:00+00:00,0.58953,0.58953,0.58911,0.58912,0.591,0.59101,105,5,0
2024-07-29 06:35:00+00:00,0.58911,0.58922,0.58905,0.58919,0.591,0.59101,53,5,0
2024-07-29 06:40:00+00:00,0.5892,0.58924,0.58918,0.5892,0.591,0.59101,42,5,0
2024-07-29 06:45:00+00:00,0.5892,0.58922,0.58889,0.5889,0.591,0.59101,83,5,0
